index,weibo_id,comment_text,gender,location,like,date,label,category,target
86,Ip7ohwONa,上次有个话题，然后说道生孩子，找精子库或者419个欧美大雕都好过国腩。然后有位回复说在美国呆了5年，觉得国腩好多了，不知道她能看到这条吗：不如你回国扛鼎好了，自己我在国内30年，也没有遇到一个让我愿意跟他卖可乐的男人，呵呵呵。想靠近一米的男人都没有,女,广东,8,12/01/2020 13:32,1,MA,G
87,HaQ2a6WQO,变革是不现实的，本来这些事也没有规定，就很难说去变革什么的，想改变所有人的观念太困难了，中国有那么多地方连义务教育都覆盖不到，女权主义很多时候就是女性自己的口号，自己激励自己,男,浙江,0,07/01/2019 17:18,1,SCB,G
88,HwTu46oLZ,"我知道你想说凶杀案的受害者里男性占百分之七十，但是麻烦看看其他案件。凶杀案只是恶性案件里的一小部分。,男性未来会比女性多3000万您知道吧？那少了的3000哇女性去哪儿了呢？",女,山西,0,01/06/2019 18:30,1,MA,G
89,GrH0edfWS,垃圾渣浪，趋炎附势的货色 那些🐶原地爆炸，因果轮回,女,其他,16,26/07/2018 15:21,1,MA,G
90,J2l9p15wg,我觉得女拳快要来打博主了，准备好锅盖吧,男,其他,19,17/05/2020 14:37,1,MA,G
91,IoNVR0Fz5,虽然是这样说，普通女孩子的社交能力有限，好男人就那么两成，不肯将就拉低生活质量，最后只有自己扛。自己养活自己好过还要供养家庭里的老公孩子公婆。有时候是不得不显得女权。有合作伙伴谁不要呢？,女,其他,2,10/01/2020 13:05,1,SCB,G
92,J1qNh9Jsf,我发一段话  我前四句是符合她们想法的  但我最后一句说“要尊重别人的选择不要随便骂人”  结果就说我是驴  我要真是驴我第一个踹死这种无脑极端人士,女,山东,2,13/05/2020 16:54,1,SO,G
93,J3vwdcH2y,很对骂你的不一定是男权癌，更多的是什么都不懂的无脑骂,女,海外,0,25/05/2020 09:43,1,MA,G
94,IqmWjfocJ,你来啦，女权鉴定师资格证出示一下，无证营业叫城管了啊,女,海外,1,20/01/2020 18:12,1,MA,I
95,J5Iss2yyS,这样的男人真的很弱，韩国社会压力太大也是事实，觉得弱势男人在男权群体活不下去，选择和女权结盟求得部分生存空间，比自杀积极多了！没特权就寻死，这样的思路只会害死自己！        珍惜生命，卸载滴滴！,女,其他,2,09/06/2020 05:52,1,MA,G
96,IwpYKeGQL,不要再说什么古代宽容了，古代的同性恋依旧是娶妻生子，同性恋只是一种爱好，异性恋和同性恋根本不在一个层面上。对爱好当然宽容。,男,广东,11,29/02/2020 16:46,1,SCB,G
97,J2XeR8rPn,有些男士称比他大几岁的姐姐，都叫大姐，我也很厌恶,女,湖南,1,21/05/2020 18:11,1,MA,G
98,J1qNh9Jsf,因果搞反了吧，同样阅读理解，我没看出博主有说这个意思，博主表达的意思明明是极端女权会要求冠母性，但冠母性不代表极端女权，前面都表达了冠姓是一件私事，二选一的问题。,男,广东,0,13/05/2020 20:07,1,SCB,G
99,J6BymwgBv,不能理解。我妈妈很爱我，虽然也有重男轻女的思想，但她已经做了她所能做的一切。我很爱我的女儿，虽然她有很多缺点，但我希望她能永远健康快乐，她好我就好。不过我怀疑我姥姥是这样的，她好像看不得儿女过得好，经常找茬吵架,女,辽宁,0,14/06/2020 16:29,1,SCB,I
100,ICGhNgOIT,感觉国内以前女权也是和爱国和劳动捆绑在一起，也不知道微博女权怎么搞着搞着开始仇男，鼓励鼓励女性不婚不育去了……,女,其他,11,10/04/2020 16:04,1,SCB,G
101,ID26le0w3,鲍真正付出的也只有金钱吧，不过那些钱对他来说肯定不算什么。他深谙父权社会的社会规则、善于控制，才会用对他来说微小的钱以及他拥有的社会特权来操纵一个十四岁的女孩和她的家庭。,女,湖北,2,13/04/2020 20:55,1,MA,I
102,J1s4HwdW1,"所以为什么不让婚女站在我们这边呢？,婆婆还杀媳妇呢，婆婆不是女人？",女,其他,24,11/05/2020 19:08,1,SCB,G
103,G2BtV1Kfu,请辩证的证明女性弱势，别他妈靠着先入为主的刻板印象张口就来！女性只是在特定层面和范围内是弱势群体，同样男人也一样，比如在当今媒体舆论风暴里男性就是不折不扣毫无招架之力只有挨打的份的弱势群体！,男,其他,0,26/05/2020 21:33,1,SCB,G
104,IEYtuF4vW,"连笑都被骂猥琐男 我笑死了 张嘴就来,我也不关注什么带带大师兄 但是柯洁那条评论 一般人看得出来是反讽吧",男,四川,0,25/04/2020 18:01,1,SCB,G
105,IEW9FiHgi,"是~所以当初那个万转微博妈妈离婚争取冠姓权这个我太诧异大家居然觉得妈妈不对，这是个人选择，争取自己想要的应得的权益罢了,我是因为看到首页有妹子在讨论，说极端女权不可取什么什么的，给粉丝洗脑，粉丝给当圣经膜拜，但是我真没觉得极端，所以才觉得太苛刻了，个人感受说那几句话有什么过分的，还不是主要骂的男人",女,其他,0,25/04/2020 19:15,1,MA,G
106,J2nCKqAKC,"骗婚的男同属于子集，男同性恋属于合集，只因为个别男同骗婚所以整个男同性恋合集都不值得同情。这是你持有的观点，我的观点是这种观点太狭义。,个人的道理论证都证明个人的观点：同志和女性作为社会弱势群体都应该得到和异性恋和男人同样的权利；但是骗婚的同性恋（包括男女）是不可取的，但是由此不能说明整个同性恋群体不值得同情。如果论证有逻辑错误请指出。",男,四川,0,##########,1,SCB,G
107,J2nCKqAKC,"什么时候极端成了褒义词？极端女权不能代表整个女权运动的人诉求，自然也会损害女性自身利益。女性平权要的是社会能够男女一视同仁，公平竞争岗位，公平接受教育。谁有能力谁升职加薪，不想生孩子就可以不生，孩子想跟谁姓就跟谁姓。当女儿就要跟爸爸姓时，妈妈还偏不让？说我们要追求女性权利？,首先本人很唾弃骗婚的同志，但是那些极端的同志骗婚并不影响我对这个群体的支持，同理，一些极端的女权，比如最近骂PAPI酱为什么孩子跟父姓的极端女拳也不影响我对女性平权运动的支持。如果个别同性恋骗婚就不同情整个同性恋群体，那么就因为极端女拳所以那些处于社会劣势地位的女性也不值得同情？",男,四川,0,##########,1,SCB,G
108,J74akufwU,真的过于极端了！有时候不知道在吵什么！虽然我认为男女平等，但男女确实有差异，有些事情男性强一点，有的女性强一点……干嘛要求必须一样呢，就不能承认有弱的地方呢,女,北京,4,##########,1,SCB,G
109,J69YvdWn3,拜金荡妇田园女权尽管贴我身上    我不吃这一套,女,安徽,0,##########,1,MA,G
110,J2kgzCBuW,咋说呢，我觉得   女权这玩意儿和男权其实都不该有    人和人都是平等的......  而且我觉得  女权和渴望性爱幸福婚姻 还有 拒绝代孕......不冲突吧,男,其他,0,##########,1,SCB,G
111,IERJNbk9o,说人家坦克真的好笑吗？那你们金针菇我们也可以笑吧？不会这么开不起玩笑吧，不会吧不会吧？,女,其他,4,25/04/2020 01:21,1,MA,G
112,ID26le0w3,鲍毓明那么懂法律的一个人，他有应付的手段。而星星没有，就单从人生阅历，人脉上讲，星星都无法与鲍毓明抗衡。,女,其他,11,13/04/2020 00:16,1,SCB,I
113,Gs8FawTMV,哇，真的，你们这群里头没几个不是杠精的，行了，自个玩去吧...就这水平还什么权，丢人现眼...,男,其他,1,29/07/2018 11:25,1,MA,G
114,J4oqPBXrB,试问谁不想当女权头子独揽沙特320亿美金资产,女,海外,4,31/05/2020 02:54,1,MA,G
115,FrQisjGqW,哈哈哈哈哈哈哈 笑死我了 还有和杨菊花八字不合梗🙊,女,海外,0,24/10/2017 13:40,1,MA,I
116,IF9RQ3O1o,别说在网上了，我现实里都天天指着我妈脑门子骂她是驴,女,广东,1,26/04/2020 22:54,1,MA,I
117,J5dYG7GP8,这个世道太乱了，好东西不宣传，什么垃圾宣传什么，以上三类全是有病的人，统统应该让中医给他们看看病。,男,北京,0,05/06/2020 15:10,1,SCB,G
118,J5J65jygg,从第二段列出来的论点就开始扯犊子了，不完美也好做错了也罢不接受批评还行，那不如去做梦咯，梦里啥都有，梦里它们都是人上人,男,海外,15,08/06/2020 21:08,1,SCB,G
119,IBVbZ50Ci,我觉得西方比较好的是可以看到很多爸爸带娃，而不是国内普遍的丧偶式育儿。,女,山东,147,05/04/2020 16:29,1,MA,G
120,GrHUIn5T8,哈哈 感觉用 bastard的你 词汇量要比用jerk的我多。,女,北京,0,03/08/2018 16:31,1,MA,I
121,IERudbX7D,我其实怪失落的，唠叨了这么久居然没几个男同胞回应我，都是一群温柔的姑娘,男,河北,0,25/04/2020 00:28,1,SCB,G
122,I0lrrwYk1,虽然怎么拿行李当事人没意见旁人也没啥好说的。但是两个人的行李男方多拿，或者男的全拿（如果不多）觉得正常不是很正常吗？男的力气比女的大那么多是用来干嘛的？,女,江苏,0,03/08/2019 23:58,1,SCB,G
123,HjuXpaRaC,"怎么能怪你呢 咱们从小学的优胜劣汰 以为这种低级动物都不存在了 当然会按照正常进化的人类标准来要求别人啦 以前以为她和她的个别粉丝低于标准值 谁能想到这些错误数据全都凑一块了,Amber Heard这个86年的都没脑子 对她的粉丝就不要太严格了",女,海外,11,05/03/2019 17:27,1,MA,G
124,FEQ5H1FC5,不是不信她，但好歹有个逻辑啊…一句你信我你信我，很牵强，觉得主持人问得挺对，为什么现在要让人相信她？（本人不站任何变态的队，请喷子口下积德）,男,山西,44,18/01/2018 00:23,1,SCB,G
125,J1qd66AJt,按这标准，我不抽烟不喝酒不嫖娼不赌博不吸毒不打人不骂人不强奸不猥亵不出轨不劈腿有稳定工作，简直绝世好男人,女,四川,15,11/05/2020 16:28,1,MA,G
126,HsEk8zd3z,今天你妈头七  你妈在阴曹地府喊你给她烧纸呢,女,其他,0,06/05/2019 03:47,1,MA,I
127,IwpYKeGQL,挺好的 正好不用看到刘亦菲跟男的腻歪,女,海外,36,29/02/2020 11:29,1,MA,G
128,Iv6tX1Hds,两方面都有原因吧，女性考公务员的不少，但是对政治感兴趣的不多。,男,山东,0,05/03/2020 11:48,1,SCB,G
129,J2cWRaHx1,没看懂就别发言哦，图上说的是真女权，和那些打拳的不一样的,男,四川,28,16/05/2020 18:01,1,MA,G
130,HyDHhkjFp,他还好点，起码一直提醒女孩子不要给男人白用，虽然难听了点，但确实有道理,女,其他,0,15/06/2019 15:35,1,SCB,G
131,HqsHfaCLU,"别人喜欢怎么说就怎么说吧，看过就算了，不记心，反正不是自己的。,不是吧，你之前认为他是个好东西吗？感觉一直都觉得是跟一般的有钱男性一样，这种人就算结婚生孩后也会去搞其他女人，这个现象很正常。或者说是意料之事，只是在什么时间点被揭发而已。",男,广东,0,20/04/2019 16:41,1,MA,I
132,J54wX6ObJ,估计爹妈以为创造更好环境能让她扩充脑容量，结果这货全吃进肚子里变成不断增长的体重了叭,女,甘肃,0,04/06/2020 15:35,1,MA,I
133,IEcrdnSwA,某田园女权要求女性买房打七折，原因女性很累很苦,男,河北,14,21/04/2020 21:36,1,MA,I
134,Hz8EjrViS,"你哪来的那么大女拳?,我的重点是：先结婚再和你老公商量，和我扯个什么劲？我只是反驳你的观点。,曹，好像别人欺骗强迫你结婚似的",男,其他,0,16/06/2019 14:29,1,MA,I
135,G71JtwMIk,可参考，金基德是有国际声誉的人，也陷入这样局面，丢人现眼，沦为笑柄。还有些等而下之，本来水平更低，更不入流的还想抵赖，还扬言要告受害者和揭露者。但哪里敢。近揭出的这些偷鸡摸狗的哪有一个敢告，都是耍无赖，想蒙混，但更显得荒唐滑稽，现在还出来装没事人，怎么可能，只是让人随便羞辱。,男,北京,0,12/03/2018 22:11,1,MA,G
136,IBVbZ50Ci,"这就取决于，夫妻双方的存款。所以，我很庆幸，我有这个权利选择阿姨在白天带，晚上我自己。我和我先生都很享受这样的三口之家。,这话我不大赞同…。爸爸不带是爸爸的错，婆婆不带不一定是婆婆的错。人家也没有义务带孙子孙女。我还是觉得孩子最好不要婆婆或者妈妈来带。除非她们育儿理念和你相同。婆婆和媳妇还是有点距离，相敬如宾比较幸福",女,福建,1,05/04/2020 21:40,1,SCB,G
137,IurdA2Thr,实话实说，微博看性别是不准的，很多男的非常会自导自演，而且王思聪抽奖之后更改性别的很多，他们的智商是真的信这样中奖率会变高,女,其他,11,16/02/2020 12:33,1,MA,G
